Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
4,123,BAL,Ben Powers,PoweBe00,G,22,2021,0,0,2,8,8,30,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
4,124,SEA,Phil Haynes,HaynPh00,G,23,2021,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest,
4,125,CIN,Renell Wren,WrenRe00,DT,23,2021,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,4,,,Arizona St.,
4,126,CHI,Riley Ridley,RidlRi00,WR,23,2020,0,0,0,1,1,10,0,0,0,0,0,0,0,0,10,108,0,,,,Georgia,
4,127,BAL,Iman Marshall,MarsIm00,CB,22,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,USC,
4,128,DAL,Tony Pollard,PollTo00,RB,22,2021,0,0,0,15,15,46,0,0,0,0,0,317,1609,8,82,637,2,5,,,Memphis,
4,129,OAK,Isaiah Johnson,JohnIs02,CB,23,2020,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,8,,,Houston,
4,130,LAC,Drue Tranquill,TranDr00,LB,24,2021,0,0,0,6,6,30,0,0,0,0,0,0,0,0,0,0,0,107,,1.5,Notre Dame,
4,131,WAS,Wes Martin,MartWe00,G,23,2021,0,0,0,6,5,32,0,0,0,0,0,0,0,0,0,0,0,1,,,Indiana,
4,132,SEA,Ugo Amadi,AmadUg00,S,22,2021,0,0,1,6,6,47,0,0,0,0,0,0,0,0,0,0,0,102,1,,Oregon,
4,133,NWE,Jarrett Stidham,StidJa00,QB,23,2020,0,0,0,1,1,8,24,48,270,2,4,9,5,0,0,0,0,,,,Auburn,
4,134,LAR,Greg Gaines,GainGr00,DT,23,2021,0,0,1,9,9,43,0,0,0,0,0,0,0,0,0,0,0,43,,6.5,Washington,
4,135,ATL,John Cominsky,ComiJo00,DE,23,2021,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,19,,1.5,Charleston (WV),
4,136,CIN,Michael Jordan,JordMi01,G,21,2021,0,0,2,11,8,38,0,0,0,0,0,0,0,0,0,0,0,2,,,Ohio St.,
4,137,OAK,Foster Moreau,MoreFo00,TE,22,2021,0,0,2,5,5,46,0,0,0,0,0,0,0,0,58,687,10,6,,,LSU,
4,138,PHI,Shareef Miller,MillSh00,DE,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
5,139,ARI,Deionte Thompson,ThomDe06,S,22,2021,0,0,0,4,4,41,0,0,0,0,0,0,0,0,0,0,0,37,,,Alabama,
5,140,JAX,Ryquell Armstead,ArmsRy00,RB,22,2021,0,0,0,2,2,18,0,0,0,0,0,50,188,0,17,160,2,1,,,Temple,
5,141,PIT,Zach Gentry,GentZa00,TE,22,2021,0,0,1,1,1,23,0,0,0,0,0,0,0,0,20,171,0,1,,,Michigan,
5,142,SEA,Ben Burr-Kirven,BurrBe00,LB,21,2020,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,10,,,Washington,
5,143,NYG,Ryan Connelly,ConnRy00,LB,23,2021,0,0,0,4,2,30,0,0,0,0,0,0,0,0,0,0,0,18,2,1.0,Wisconsin,
5,144,IND,Marvell Tell III,TellMa00,S,23,2019,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,23,,,USC,
5,145,TAM,Matt Gay,GayxMa00,K,25,2021,0,1,0,10,3,40,0,0,0,0,0,0,0,0,0,0,0,2,,,Utah,
5,146,DET,Amani Oruwariye,OruwAm00,CB,23,2021,0,0,2,10,10,39,0,0,0,0,0,0,0,0,0,0,0,107,9,,Penn St.,
5,147,BUF,Vosean Joseph,JoseVo00,LB,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
5,148,SFO,Dre Greenlaw,GreeDr00,LB,22,2021,0,0,2,15,15,32,0,0,0,0,0,0,0,0,0,0,0,135,2,2.0,Arkansas,
5,149,OAK,Hunter Renfrow,RenfHu00,WR,23,2021,0,1,0,17,17,46,0,0,0,0,0,3,3,0,208,2299,15,3,,,Clemson,
5,150,GNB,Kingsley Keke,KekeKi00,DT,22,2021,0,0,1,9,9,41,0,0,0,0,0,0,0,0,0,0,0,25,,6.5,Texas A&M,
5,151,MIA,Andrew Van Ginkel,VanGAn00,LB,24,2021,0,0,2,17,17,39,0,0,0,0,0,0,0,0,0,0,0,90,,10.5,Wisconsin,
5,152,ATL,Qadree Ollison,OlliQa00,RB,22,2021,0,0,0,1,1,19,0,0,0,0,0,44,158,5,5,19,0,4,,,Pittsburgh,
5,153,WAS,Ross Pierschbacher,PierRo00,G,24,2020,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,
5,154,CAR,Jordan Scarlett,ScarJo00,RB,23,2021,0,0,0,0,0,10,0,0,0,0,0,4,9,0,0,0,0,1,,,Florida,
5,155,CLE,Mack Wilson,WilsMa03,LB,21,2021,0,0,2,13,13,43,0,0,0,0,0,0,0,0,0,0,0,107,1,1.0,Alabama,
5,156,DEN,Justin Hollins,HollJu00,LB,23,2021,0,0,0,4,1,39,0,0,0,0,0,0,0,0,0,0,0,44,,6.0,Oregon,
5,157,NYJ,Blake Cashman,CashBl00,LB,23,2021,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,34,,0.5,Minnesota,
5,158,DAL,Michael Jackson,JackMi01,CB,22,2021,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,2,,,Miami (FL),
5,159,NWE,Byron Cowart,CowaBy00,DT,23,2020,0,0,1,9,9,19,0,0,0,0,0,0,0,0,0,0,0,15,,1.0,Maryland,
5,160,BAL,Daylon Mack,MackDa00,DT,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,
5,161,HOU,Charles Omenihu,OmenCh00,DE,22,2021,0,0,0,4,5,44,0,0,0,0,0,0,0,0,0,0,0,33,,7.0,Texas,
5,162,MIN,Cameron Smith,SmitCa01,LB,22,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,,USC,
5,163,NWE,Jake Bailey,BailJa00,P,22,2021,1,1,0,6,6,49,0,0,0,0,0,0,0,0,0,0,0,2,,,Stanford,
5,164,IND,E.J. Speed,SpeeEJ00,LB,24,2021,0,0,0,3,3,44,0,0,0,0,0,0,0,0,0,0,0,34,,,Tarleton St.,
5,165,DAL,Joe Jackson,JackJo02,DE,22,2021,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,13,,1.5,Miami (FL),
5,166,LAC,Easton Stick,SticEa00,QB,23,2020,0,0,0,0,0,1,1,1,4,0,0,1,-2,0,0,0,0,,,,North Dakota St.,
5,167,PHI,Clayton Thorson,ThorCl00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern,
5,168,TEN,D'Andre Walker,WalkDA02,LB,22,2020,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,
5,169,LAR,David Edwards,EdwaDa01,T,22,2021,0,0,2,21,21,49,0,0,0,0,0,0,0,0,0,0,0,1,,,Wisconsin,
5,170,CLE,Austin Seibert,SeibAu00,K,22,2021,0,0,0,4,3,27,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
5,171,NYG,Darius Slayton,SlayDa01,WR,22,2021,0,0,2,14,14,43,0,0,0,0,0,3,-14,0,124,1830,13,3,,,Auburn,
5,172,ATL,Jordan Miller,MillJo05,CB,22,2021,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,,Washington,
5,173,WAS,Cole Holcomb,HolcCo00,LB,23,2021,0,0,3,19,19,43,0,0,0,0,0,0,0,0,0,0,0,202,3,4.5,North Carolina,
6,174,ARI,KeeSean Johnson,JohnKe07,WR,22,2021,0,0,0,4,4,18,0,0,0,0,0,1,3,0,36,360,1,,,,Fresno St.,
6,175,PIT,Sutton Smith,SmitSu00,DE,23,2021,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,Northern Illinois,
6,176,SFO,Kaden Smith,SmitKa00,TE,22,2021,0,0,1,3,,33,0,0,0,0,0,0,0,0,52,413,3,2,,,Stanford,
6,177,NOR,Saquan Hampton,HampSa00,S,23,2020,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,Rutgers,
6,178,JAX,Gardner Minshew II,MinsGa00,QB,23,2021,0,0,2,18,17,27,542,857,5969,41,12,105,518,1,1,0,0,,,,Washington St.,
6,179,ARI,Lamont Gaillard,GailLa00,C,23,2020,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,
6,180,NYG,Corey Ballentine,BallCo00,CB,23,2021,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,38,,,Washburn,
6,181,BUF,Jaquan Johnson,JohnJa11,CB,23,2021,0,0,0,3,3,44,1,1,13,0,0,0,0,0,0,0,0,18,1,,Miami (FL),
6,182,CIN,Trayveon Williams,WillTr06,RB,21,2021,0,0,0,1,1,26,0,0,0,0,0,41,208,0,6,34,0,1,,,Texas A&M,
6,183,SFO,Justin Skule,SkulJu00,T,22,2020,0,0,1,8,8,31,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt,
6,184,DET,Travis Fulgham,FulgTr00,WR,23,2021,0,0,1,4,0,17,0,0,0,0,0,0,0,0,38,539,4,,,,Old Dominion,
6,185,GNB,Ka'dar Hollman,HollKa00,CB,24,2020,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,7,,,Toledo,
6,186,DET,Ty Johnson,JohnTy02,RB,21,2021,0,0,0,8,2,45,0,0,0,0,0,178,765,3,74,580,3,6,,,Maryland,
6,187,DEN,Juwann Winfree,WinfJu00,WR,23,2021,0,0,0,1,0,12,0,0,0,0,0,0,0,0,8,58,0,,,,Colorado,
6,188,TEN,David Long,LongDa04,LB,22,2021,0,0,0,9,9,38,0,0,0,0,0,0,0,0,0,0,0,85,2,,West Virginia,
6,189,CLE,Drew Forbes,ForbDr00,T,22,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,SE Missouri St.,
6,190,MIN,Armon Watts,WattAr01,DT,23,2021,0,0,0,7,7,40,0,0,0,0,0,0,0,0,0,0,0,39,,7.0,Arkansas,
6,191,MIN,Marcus Epps,EppsMa00,S,23,2021,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,79,3,,Wyoming,
6,192,PIT,Isaiah Buggs,BuggIs00,DT,23,2021,0,0,0,5,5,29,0,0,0,0,0,0,0,0,0,0,0,14,,,Alabama,
6,193,MIN,Oli Udoh,UdohOl01,T,22,2021,0,0,1,7,7,24,0,0,0,0,0,0,0,0,0,0,0,,,,Elon,
6,194,GNB,Dexter Williams,WillDe07,RB,22,2020,0,0,0,0,0,7,0,0,0,0,0,7,19,0,0,0,0,,,,Notre Dame,
6,195,HOU,Xavier Crawford,CrawXa00,CB,23,2021,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,14,,,Central Michigan,
6,196,NYJ,Blessuan Austin,AustBl00,CB,23,2021,0,0,1,6,5,29,0,0,0,0,0,0,0,0,0,0,0,77,,,Rutgers,
6,197,BAL,Trace McSorley,McSoTr00,QB,24,2020,0,0,0,0,0,3,3,10,90,1,0,6,18,0,0,0,0,,,,Penn St.,
6,198,SFO,Tim Harris,HarrTi01,CB,24,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Virginia,
6,199,IND,Gerri Green,GreeGe00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,
6,200,LAC,Emeke Egbule,EgbuEm00,LB,22,2021,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,9,,,Houston,
6,201,KAN,Rashad Fenton,FentRa00,CB,22,2021,0,0,0,6,6,42,0,0,0,0,0,0,0,0,0,0,0,77,2,,South Carolina,
6,202,MIA,Isaiah Prince,PrinIs00,T,22,2021,0,0,0,4,1,19,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,
6,203,ATL,Marcus Green,GreeMa02,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,La-Monroe,
6,204,SEA,Travis Homer,HomeTr00,RB,21,2021,0,0,0,6,6,39,0,0,0,0,0,64,379,1,36,307,1,12,,,Miami (FL),
6,205,CHI,Duke Shelley,ShelDu00,CB,22,2021,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,39,,,Kansas St.,
6,206,WAS,Kelvin Harmon,HarmKe00,WR,22,2019,0,0,1,3,3,16,1,1,11,0,0,0,0,0,30,365,0,2,,,North Carolina St.,
6,207,PIT,Ulysees Gilbert,GilbUl00,LB,22,2021,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,17,,,Akron,
6,208,TAM,Scott Miller,MillSc01,WR,22,2021,0,0,1,8,8,35,0,0,0,0,0,7,73,1,51,739,4,2,,,Bowling Green,
6,209,SEA,Demarcus Christmas,ChriDe01,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,
6,210,CIN,Deshaun Davis,DaviDe01,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,
6,211,CIN,Rodney Anderson,AndeRo02,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,
6,212,CAR,Dennis Daley,DaleDe00,T,23,2021,0,0,1,9,9,34,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,
6,213,DAL,Donovan Wilson,WilsDo01,S,24,2021,0,0,1,6,6,34,0,0,0,0,0,0,0,0,0,0,0,66,2,3.5,Texas A&M,
6,214,KAN,Darwin Thompson,ThomDa06,RB,22,2020,0,0,0,2,2,26,0,0,0,0,0,64,225,2,16,108,1,3,,,Utah St.,
7,215,TAM,Terry Beckner,BeckTe00,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,
7,216,KAN,Nick Allegretti,AlleNi00,G,23,2021,0,0,1,7,7,40,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,
7,217,MIN,Kris Boyd,BoydKr00,CB,22,2021,0,0,0,5,5,41,0,0,0,0,0,0,0,0,0,0,0,65,,,Texas,
7,218,DAL,Mike Weber,WebeMi00,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,
7,219,PIT,Derwin Gray,GrayDe01,T,24,2020,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Maryland,
7,220,HOU,Cullen Gillaspia,GillCu00,RB,24,2021,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,6,0,5,,,Texas A&M,
7,221,CLE,Donnie Lewis Jr.,LewiDo00,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Tulane,
7,222,CHI,Kerrith Whyte Jr,WhytKe00,RB,22,2019,0,0,0,1,,6,0,0,0,0,0,24,122,0,1,9,0,,,,Florida Atlantic,
7,223,CIN,Jordan Brown,BrowJo04,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Dakota St.,
7,224,DET,Isaac Nauta,NautIs00,TE,22,2020,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,16,0,,,,Georgia,
7,225,BUF,Darryl Johnson,JohnDa10,DE,22,2021,0,0,0,3,3,34,0,0,0,0,0,0,0,0,0,0,0,21,,2.0,North Carolina A&T,
7,226,GNB,Ty Summers,SummTy00,LB,23,2021,0,0,0,4,4,46,0,0,0,0,0,0,0,0,0,0,0,37,,,TCU,
7,227,WAS,Jimmy Moreland,MoreJi00,CB,24,2021,0,0,0,5,5,37,0,0,0,0,0,0,0,0,0,0,0,65,1,0.5,James Madison,
7,228,BUF,Tommy Sweeney,SweeTo00,TE,24,2021,0,0,0,1,1,19,0,0,0,0,0,0,0,0,17,158,1,,,,Boston Col.,
7,229,DET,P.J. Johnson,JohnPJ00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona,
7,230,OAK,Quinton Bell,BellQu00,DE,23,2020,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Prairie View A&M,
7,231,NOR,Alizï¿½ Mack,MackAl00,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,
7,232,NYG,George Asafo-Adjei,AsafGe00,T,22,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky,
7,233,MIA,Chandler Cox,CoxxCh01,RB,23,2020,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,9,0,,,,Auburn,
7,234,MIA,Myles Gaskin,GaskMy00,RB,22,2021,0,0,1,13,13,34,0,0,0,0,0,351,1329,7,97,673,6,,,,Washington,
7,235,JAX,Dontavius Russell,RussDo00,DT,23,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,Auburn,
7,236,SEA,John Ursua,UrsuJo00,WR,25,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,,,,Hawaii,
7,237,CAR,Terry Godwin,GodwTe00,WR,22,2020,0,0,0,0,,3,0,0,0,0,0,1,3,0,3,32,0,,,,Georgia,
7,238,CHI,Stephen Denmark,DenmSt00,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Valdosta St.,
7,239,MIN,Dillon Mitchell,MitcDi00,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,
7,240,IND,Jackson Barton,BartJa00,T,24,2021,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,
7,241,DAL,Jalen Jelks,JelkJa00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,
7,242,LAC,Cortez Broughton,BrouCo00,DT,23,2021,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,,Cincinnati,
7,243,LAR,Nick Scott,ScotNi01,S,24,2021,0,0,0,3,3,48,0,0,0,0,0,1,6,0,1,23,0,45,2,,Penn St.,
7,244,NOR,Kaden Elliss,ElliKa00,LB,24,2021,0,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,13,,1.0,Idaho,
7,245,NYG,Chris Slayton,SlayCh00,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse,
7,246,IND,Javon Patterson,PattJa00,C,22,2020,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi,
7,247,MIN,Olabisi Johnson,JohnOl00,WR,22,2020,0,0,0,5,5,32,0,0,0,0,0,1,6,0,45,483,3,,,,Colorado St.,
7,248,ARI,Joshua Miles,MileJo00,T,23,2021,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,,,,Morgan St.,
7,249,ARI,Michael Dogbe,DogbMi00,DE,23,2021,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,18,,2.0,Temple,
7,250,MIN,Austin Cutting,CuttAu00,LS,22,2020,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1,,,Air Force,
7,251,LAR,Dakota Allen,AlleDa01,LB,23,2021,0,0,0,2,,32,0,0,0,0,0,0,0,0,0,0,0,17,,,Texas Tech,
7,252,NWE,Ken Webster,WebsKe00,CB,23,2020,0,0,0,3,,17,0,0,0,0,0,0,0,0,0,0,0,22,,,Mississippi,
7,253,WAS,Jordan Brailford,BraiJo00,DE,23,2020,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,2,,,Oklahoma St.,
7,254,ARI,Caleb Wilson,WilsCa00,TE,23,2020,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,